arm,opponent,game_index,seat,outcome,end_reason,turns,candidate_prize_remaining,opponent_prize_remaining
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,338,first,loss,PRIZES,150,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,339,second,loss,PRIZES,104,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,340,first,loss,PRIZES,197,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,341,second,win,PRIZES,222,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,342,first,loss,PRIZES,162,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,343,second,win,PRIZES,165,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,344,first,win,PRIZES,203,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,345,second,loss,NO_BENCH,62,6,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,346,first,loss,PRIZES,167,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,347,second,win,PRIZES,133,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,348,first,win,PRIZES,187,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,349,second,loss,PRIZES,90,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,350,first,win,PRIZES,127,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,351,second,loss,PRIZES,191,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,352,first,loss,PRIZES,127,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,353,second,loss,PRIZES,155,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,354,first,win,PRIZES,174,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,355,second,loss,PRIZES,217,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,356,first,win,PRIZES,169,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,357,second,win,NO_BENCH,96,2,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,358,first,win,PRIZES,137,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,359,second,loss,PRIZES,108,6,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,360,first,loss,PRIZES,183,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,361,second,win,PRIZES,138,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,362,first,win,PRIZES,134,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,363,second,loss,PRIZES,78,6,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,364,first,win,PRIZES,162,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,365,second,win,PRIZES,138,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,366,first,win,PRIZES,181,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,367,second,loss,NO_BENCH,76,6,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,368,first,win,PRIZES,139,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,369,second,win,PRIZES,196,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,371,second,win,PRIZES,134,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,370,first,loss,PRIZES,186,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,372,first,win,PRIZES,156,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,373,second,win,PRIZES,170,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,374,first,win,PRIZES,186,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,375,second,win,PRIZES,142,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,377,second,loss,PRIZES,175,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,376,first,win,PRIZES,207,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,378,first,loss,PRIZES,118,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,379,second,win,PRIZES,157,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,380,first,loss,PRIZES,139,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,381,second,loss,PRIZES,164,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,383,second,loss,PRIZES,127,6,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,382,first,win,PRIZES,204,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,384,first,win,PRIZES,153,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,386,first,win,PRIZES,132,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,385,second,loss,PRIZES,179,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,387,second,win,PRIZES,137,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,388,first,win,PRIZES,147,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,389,second,win,PRIZES,178,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,390,first,win,PRIZES,193,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,391,second,loss,PRIZES,169,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,392,first,loss,PRIZES,157,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,393,second,loss,PRIZES,148,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,394,first,loss,PRIZES,194,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,395,second,loss,PRIZES,134,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,396,first,loss,PRIZES,144,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,397,second,win,PRIZES,142,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,398,first,loss,PRIZES,138,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,399,second,loss,PRIZES,198,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,400,first,loss,PRIZES,182,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,401,second,loss,PRIZES,137,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,402,first,win,PRIZES,134,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,404,first,loss,NO_BENCH,82,5,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,403,second,win,PRIZES,177,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,405,second,win,PRIZES,147,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,406,first,win,PRIZES,161,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,407,second,win,PRIZES,163,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,408,first,win,PRIZES,154,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,410,first,win,PRIZES,155,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,409,second,win,PRIZES,179,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,411,second,win,PRIZES,192,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,412,first,loss,PRIZES,108,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,413,second,win,PRIZES,218,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,414,first,win,PRIZES,145,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,415,second,win,PRIZES,125,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,416,first,loss,PRIZES,186,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,417,second,loss,PRIZES,130,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,418,first,win,PRIZES,162,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,419,second,loss,PRIZES,107,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,420,first,loss,PRIZES,105,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,421,second,loss,PRIZES,121,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,422,first,win,PRIZES,194,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,423,second,win,PRIZES,152,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,424,first,win,PRIZES,163,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,425,second,win,NO_BENCH,43,5,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,426,first,loss,PRIZES,126,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,427,second,loss,PRIZES,184,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,428,first,loss,PRIZES,166,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,429,second,loss,PRIZES,194,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,430,first,loss,PRIZES,164,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,431,second,loss,PRIZES,168,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,432,first,win,PRIZES,127,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,434,first,win,PRIZES,124,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,433,second,loss,PRIZES,154,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,435,second,loss,PRIZES,119,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,437,second,loss,PRIZES,153,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,436,first,win,PRIZES,169,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,438,first,loss,PRIZES,183,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,440,first,loss,PRIZES,108,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,439,second,loss,PRIZES,143,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,441,second,loss,PRIZES,127,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,442,first,win,PRIZES,193,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,443,second,loss,PRIZES,191,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,444,first,win,PRIZES,157,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,445,second,win,PRIZES,158,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,446,first,win,PRIZES,166,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,447,second,win,PRIZES,164,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,448,first,loss,PRIZES,186,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,449,second,loss,PRIZES,140,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,450,first,loss,PRIZES,177,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,451,second,loss,PRIZES,148,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,452,first,loss,PRIZES,182,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,453,second,loss,PRIZES,168,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,454,first,win,PRIZES,181,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,455,second,loss,PRIZES,180,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,456,first,win,PRIZES,146,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,457,second,loss,NO_BENCH,70,6,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,458,first,win,PRIZES,104,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,459,second,win,PRIZES,170,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,460,first,win,PRIZES,141,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,461,second,loss,PRIZES,163,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,462,first,win,PRIZES,187,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,463,second,loss,PRIZES,157,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,464,first,win,PRIZES,124,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,465,second,win,PRIZES,168,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,466,first,win,PRIZES,161,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,467,second,win,PRIZES,118,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,468,first,loss,PRIZES,177,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,469,second,win,PRIZES,236,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,470,first,loss,PRIZES,164,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,471,second,loss,NO_BENCH,50,6,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,472,first,win,NO_BENCH,27,4,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,473,second,win,PRIZES,126,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,474,first,win,PRIZES,146,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,475,second,win,PRIZES,120,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,476,first,win,PRIZES,193,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,477,second,win,PRIZES,160,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,478,first,loss,PRIZES,158,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,479,second,win,PRIZES,139,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,480,first,win,PRIZES,131,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,481,second,win,PRIZES,122,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,482,first,win,PRIZES,162,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,483,second,win,PRIZES,112,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,484,first,win,PRIZES,145,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,485,second,loss,PRIZES,170,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,486,first,loss,PRIZES,116,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,487,second,loss,PRIZES,156,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,488,first,win,PRIZES,168,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,489,second,win,PRIZES,150,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,490,first,win,PRIZES,119,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,491,second,loss,PRIZES,147,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,492,first,loss,PRIZES,122,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,493,second,loss,PRIZES,233,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,494,first,win,PRIZES,177,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,495,second,loss,PRIZES,155,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,496,first,win,PRIZES,202,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,497,second,loss,PRIZES,214,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,498,first,loss,PRIZES,167,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,499,second,win,PRIZES,155,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,500,first,loss,PRIZES,165,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,501,second,win,PRIZES,180,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,502,first,loss,PRIZES,159,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,503,second,loss,PRIZES,114,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,504,first,win,PRIZES,105,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,505,second,win,PRIZES,175,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,506,first,win,PRIZES,188,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,507,second,win,PRIZES,148,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,508,first,win,PRIZES,180,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,509,second,win,PRIZES,134,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,510,first,win,PRIZES,169,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,511,second,win,PRIZES,166,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,512,first,win,PRIZES,155,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,513,second,loss,PRIZES,120,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,514,first,win,NO_BENCH,34,5,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,515,second,win,PRIZES,137,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,516,first,loss,PRIZES,159,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,517,second,win,PRIZES,143,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,518,first,win,PRIZES,184,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,519,second,loss,PRIZES,138,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,520,first,win,PRIZES,191,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,521,second,win,NO_BENCH,27,5,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,522,first,win,PRIZES,137,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,523,second,loss,PRIZES,157,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,524,first,win,PRIZES,153,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,525,second,win,PRIZES,170,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,526,first,loss,NO_BENCH,86,6,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,527,second,loss,PRIZES,114,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,528,first,win,PRIZES,163,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,529,second,loss,PRIZES,147,6,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,530,first,loss,PRIZES,101,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,531,second,win,PRIZES,156,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,532,first,win,PRIZES,152,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,533,second,win,PRIZES,193,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,534,first,win,NO_BENCH,101,1,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,535,second,win,PRIZES,129,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,536,first,win,PRIZES,162,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,537,second,win,PRIZES,135,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,538,first,win,PRIZES,168,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,539,second,win,PRIZES,141,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,540,first,loss,PRIZES,149,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,541,second,loss,PRIZES,132,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,542,first,loss,PRIZES,190,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,543,second,loss,PRIZES,139,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,544,first,loss,PRIZES,217,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,545,second,win,PRIZES,189,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,546,first,win,PRIZES,220,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,547,second,win,PRIZES,159,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,548,first,win,PRIZES,169,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,549,second,win,PRIZES,160,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,550,first,win,PRIZES,176,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,551,second,loss,PRIZES,182,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,552,first,loss,PRIZES,166,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,553,second,win,PRIZES,165,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,554,first,loss,PRIZES,169,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,555,second,win,PRIZES,172,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,556,first,win,PRIZES,160,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,557,second,win,PRIZES,165,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,558,first,loss,PRIZES,120,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,559,second,win,PRIZES,164,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,560,first,loss,PRIZES,116,5,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,561,second,win,PRIZES,161,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,562,first,win,NO_BENCH,37,5,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,563,second,win,PRIZES,134,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,564,first,win,PRIZES,168,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,565,second,loss,PRIZES,147,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,566,first,win,PRIZES,200,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,567,second,loss,PRIZES,144,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,568,first,loss,PRIZES,167,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,569,second,win,PRIZES,144,0,6
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,570,first,win,PRIZES,132,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,571,second,loss,PRIZES,109,6,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,572,first,loss,PRIZES,156,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,573,second,loss,PRIZES,175,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,574,first,win,PRIZES,166,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,575,second,win,PRIZES,179,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,576,first,loss,PRIZES,158,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,577,second,loss,PRIZES,168,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,578,first,loss,PRIZES,174,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,579,second,loss,PRIZES,128,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,580,first,win,PRIZES,198,0,3
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,581,second,loss,PRIZES,185,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,582,first,win,PRIZES,207,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,583,second,win,PRIZES,181,0,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,584,first,loss,PRIZES,188,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,585,second,loss,PRIZES,189,1,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,586,first,win,PRIZES,184,0,1
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,587,second,loss,PRIZES,115,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,588,first,loss,PRIZES,185,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,589,second,loss,PRIZES,189,3,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,590,first,loss,PRIZES,177,4,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,591,second,loss,PRIZES,114,2,0
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,592,first,win,PRIZES,190,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,593,second,win,PRIZES,151,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,594,first,win,PRIZES,165,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,595,second,win,PRIZES,137,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,596,first,win,PRIZES,168,0,4
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,597,second,win,PRIZES,141,0,6
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,0,first,loss,DECKOUT,189,1,2
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,598,first,win,PRIZES,132,0,5
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,1,second,loss,DECKOUT,208,1,3
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,3,second,win,NO_BENCH,22,5,6
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,2,first,win,PRIZES,140,0,5
CHAMPION,tb_f2e2c18d_grimmsnarl_bc_alias,599,second,loss,NO_BENCH,52,6,4
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,4,first,win,PRIZES,124,0,5
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,5,second,win,PRIZES,144,0,1
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,6,first,win,PRIZES,138,0,5
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,7,second,win,NO_BENCH,149,1,6
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,8,first,loss,DECKOUT,171,4,6
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,9,second,win,NO_BENCH,109,2,6
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,10,first,win,NO_BENCH,103,3,6
CHAMPION,tb_eb8c2384_harukiharada_crustle-wall-mirror-ok,11,second,win,PRIZES,190,0,5
