opponent,arm,game_index,seat,outcome
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,278,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,279,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,280,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,281,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,282,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,283,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,284,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,285,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,286,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,287,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,288,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,289,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,290,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,291,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,292,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,293,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,294,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,295,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,296,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,297,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,298,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,299,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,300,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,301,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,302,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,303,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,304,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,305,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,306,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,307,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,308,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,309,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,310,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,311,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,312,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,313,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,314,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,315,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,316,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,317,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,318,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,319,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,320,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,321,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,322,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,323,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,324,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,325,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,326,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,327,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,328,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,329,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,330,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,331,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,332,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,333,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,334,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,335,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,336,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,337,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,338,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,339,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,340,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,341,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,342,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,343,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,344,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,345,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,346,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,347,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,348,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,349,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,350,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,351,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,352,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,353,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,354,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,355,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,356,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,357,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,358,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,359,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,360,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,361,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,362,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,363,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,364,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,365,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,366,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,367,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,368,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,369,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,370,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,371,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,372,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,373,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,374,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,375,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,376,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,377,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,378,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,379,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,380,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,381,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,382,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,383,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,384,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,385,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,386,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,387,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,388,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,389,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,390,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,391,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,392,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,393,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,394,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,395,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,396,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,397,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,398,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,399,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,400,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,401,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,402,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,403,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,404,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,405,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,406,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,407,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,408,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,409,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,410,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,411,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,412,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,413,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,414,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,415,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,416,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,417,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,418,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,419,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,420,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,421,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,422,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,423,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,424,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,425,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,426,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,427,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,428,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,429,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,430,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,431,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,432,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,433,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,434,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,435,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,436,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,437,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,438,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,439,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,440,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,441,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,442,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,443,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,444,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,445,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,446,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,447,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,448,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,449,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,450,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,451,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,452,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,453,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,454,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,455,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,456,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,457,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,458,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,459,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,460,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,461,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,462,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,463,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,464,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,465,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,466,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,467,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,468,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,469,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,470,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,471,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,472,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,473,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,474,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,475,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,476,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,477,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,478,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,479,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,480,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,481,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,482,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,483,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,484,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,485,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,486,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,487,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,488,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,489,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,490,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,491,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,492,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,493,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,494,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,495,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,496,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,497,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,498,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,499,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,500,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,501,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,502,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,503,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,504,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,505,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,506,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,507,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,508,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,509,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,510,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,511,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,512,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,513,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,514,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,515,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,516,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,517,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,518,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,519,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,520,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,521,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,522,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,523,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,524,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,525,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,526,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,527,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,528,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,529,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,530,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,531,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,532,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,533,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,534,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,535,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,536,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,537,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,538,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,539,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,540,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,541,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,542,first,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,543,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,544,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,545,second,win
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,546,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,547,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,548,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,549,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,550,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,551,second,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,552,first,loss
tb_64e9991a_raunakdey07_pok-mon-tcg-advanced-heuristic-agent,OFF,553,second,loss
